,user,calday,trial_False,trial_True,action_CREATE,action_DELETE
27641,f8c31bb2d1,2019-03-03 21:02:57.114,1,0,1,0
27642,258fcf5db9,2019-03-03 21:03:24.809,1,0,0,1
27643,9f7d8ed055,2019-03-03 21:09:25.434,1,0,0,1
27644,6be80f36be,2019-03-03 21:11:55.099,0,1,1,0
27645,33afb73384,2019-03-03 21:12:25.509,1,0,0,1
27646,a8a285660c,2019-03-03 21:12:44.177,1,0,1,0
27647,1ebd9bd9e0,2019-03-03 21:13:24.965,1,0,0,1
27648,1cb7a6f8dd,2019-03-03 21:15:15.802,1,0,1,0
27649,8a10f04197,2019-03-03 21:27:23.890,1,0,0,1
27650,71d594eb6d,2019-03-03 21:28:24.966,1,0,1,0
27651,1bc424e571,2019-03-03 21:30:25.393,1,0,0,1
27652,7fd9057f00,2019-03-03 21:35:01.319,0,1,1,0
27653,05e25f42a0,2019-03-03 21:35:33.992,1,0,0,1
27654,f28f7772ad,2019-03-03 21:35:49.882,0,1,1,0
27655,0ac846e4b4,2019-03-03 21:44:14.938,1,0,1,0
27656,fe8ea1fd94,2019-03-03 21:45:24.921,1,0,0,1
27657,0b61169a0f,2019-03-03 21:45:26.350,0,1,1,0
27658,dc4b4b7cc5,2019-03-03 21:47:24.989,1,0,0,1
27659,ff6793aa54,2019-03-03 21:50:44.395,0,1,1,0
27660,c9d3da10fe,2019-03-03 21:58:24.880,1,0,0,1
27661,af81186159,2019-03-03 22:10:24.927,1,0,0,1
27662,c4e4e03563,2019-03-03 22:18:39.407,0,1,1,0
27663,5a5c0eae82,2019-03-03 22:20:25.007,1,0,0,1
27664,0a9ec55e29,2019-03-03 22:23:24.527,1,0,1,0
27665,82ae56df18,2019-03-03 22:24:24.882,1,0,0,1
27666,3eb4129ffa,2019-03-03 22:41:21.480,1,0,1,0
27667,acd26c25a7,2019-03-03 22:43:24.879,1,0,0,1
27668,3cb0c1f261,2019-03-03 23:12:07.173,1,0,1,0
27669,92bb603a01,2019-03-03 23:35:24.879,1,0,0,1
27670,426933189d,2019-03-03 23:43:15.543,0,1,1,0
27671,4324da6a7c,2019-03-03 23:48:24.914,1,0,0,1
27672,c8cfe99209,2019-03-03 23:51:24.886,1,0,0,1
27673,3920b11026,2019-03-04 00:03:24.906,1,0,0,1
27674,a12893cee1,2019-03-04 00:06:56.409,1,0,1,0
27675,029302199d,2019-03-04 00:08:24.962,1,0,0,1
27676,05daa64109,2019-03-04 00:09:25.121,1,0,0,1
27677,6b535d9b5a,2019-03-04 00:32:43.511,0,1,1,0
27678,73c83894c4,2019-03-04 00:40:27.191,1,0,1,0
27679,c8cdd347c7,2019-03-04 01:01:24.911,1,0,0,1
27680,be215f6295,2019-03-04 01:06:24.890,1,0,0,1
27681,890f545dd3,2019-03-04 01:20:25.133,1,0,0,1
27682,61a1fa30be,2019-03-04 01:27:24.924,1,0,0,1
27683,1c63bf9e63,2019-03-04 01:37:25.200,1,0,0,1
27684,2d6c5afc89,2019-03-04 01:45:24.848,1,0,0,1
27685,be30b0fcfc,2019-03-04 02:01:58.870,0,1,1,0
27686,8a68544775,2019-03-04 02:04:25.269,1,0,0,1
27687,96e79f54c7,2019-03-04 02:07:24.950,1,0,0,1
27688,3a818c22d3,2019-03-04 02:07:25.188,1,0,0,1
27689,fe8ea1fd94,2019-03-04 02:11:29.345,1,0,1,0
27690,a82af22010,2019-03-04 02:17:28.310,1,0,1,0
27691,57efc6f432,2019-03-04 02:23:24.939,1,0,0,1
27692,a865ec882e,2019-03-04 02:24:24.874,1,0,0,1
27693,7d628bf325,2019-03-04 02:37:24.935,1,0,0,1
27694,6fd8386c1c,2019-03-04 02:49:24.853,0,1,0,1
27695,68df2bba63,2019-03-04 02:51:24.974,1,0,0,1
27696,636b6470bd,2019-03-04 03:02:24.900,1,0,0,1
27697,12938e2f6b,2019-03-04 03:02:25.028,0,1,0,1
27698,cb5b368a57,2019-03-04 03:05:24.944,0,1,0,1
27699,de5de50e8c,2019-03-04 03:11:24.912,1,0,0,1
27700,9d345f8a65,2019-03-04 03:12:24.960,1,0,0,1
27701,f11b438707,2019-03-04 03:23:41.390,1,0,1,0
27702,b4d1fab46c,2019-03-04 03:27:25.080,1,0,0,1
27703,bfae2e4dd2,2019-03-04 03:31:24.914,1,0,0,1
27704,fcca14b412,2019-03-04 03:37:24.898,1,0,0,1
27705,d3eefa31b8,2019-03-04 03:43:24.911,1,0,0,1
27706,c37cfda8f6,2019-03-04 03:49:24.912,1,0,0,1
27707,67200c85a3,2019-03-04 03:52:24.995,1,0,0,1
27708,3a37851c56,2019-03-04 03:57:25.226,1,0,0,1
27709,b5cc635d82,2019-03-04 03:58:24.891,1,0,0,1
27710,94b28774b8,2019-03-04 03:58:25.013,1,0,0,1
27711,23edf620b5,2019-03-04 04:02:25.102,1,0,0,1
27712,58c300bad9,2019-03-04 04:07:12.086,1,0,1,0
27713,8410c95850,2019-03-04 04:15:24.897,0,1,0,1
27714,9b99580ec3,2019-03-04 04:16:24.922,1,0,0,1
27715,1bd9b12e1c,2019-03-04 04:17:25.106,1,0,0,1
27716,35e100fda3,2019-03-04 04:18:24.963,1,0,0,1
27717,d0d3043ff6,2019-03-04 04:19:24.874,1,0,0,1
27718,cb5b368a57,2019-03-04 04:23:04.007,0,1,1,0
27719,f21653a035,2019-03-04 04:28:24.971,1,0,0,1
27720,0a95fdf6c7,2019-03-04 04:32:25.033,1,0,0,1
27721,73798384e6,2019-03-04 04:37:25.309,1,0,0,1
27722,f791aed97f,2019-03-04 04:44:25.168,1,0,0,1
27723,fc763cfef6,2019-03-04 04:44:25.331,1,0,0,1
27724,62c579440a,2019-03-04 04:45:25.180,1,0,0,1
27725,e915bd8974,2019-03-04 04:49:12.207,1,0,1,0
27726,d99dd0de67,2019-03-04 04:51:25.032,1,0,0,1
27727,e00a95cac1,2019-03-04 05:00:24.920,1,0,0,1
27728,b44d037050,2019-03-04 05:14:24.878,1,0,0,1
27729,c886a3d4d6,2019-03-04 05:16:24.901,0,1,0,1
27730,a2a41e2ff1,2019-03-04 05:17:25.014,1,0,0,1
27731,9b21ecb223,2019-03-04 05:18:25.102,1,0,0,1
27732,0e0dc99b63,2019-03-04 05:21:24.948,1,0,0,1
27733,00f7e6e872,2019-03-04 05:28:24.943,1,0,0,1
27734,c430c87043,2019-03-04 05:30:07.395,0,1,1,0
27735,2e5dc45f98,2019-03-04 05:38:56.892,1,0,1,0
27736,7fb12e3f85,2019-03-04 05:39:14.994,1,0,1,0
27737,05e25f42a0,2019-03-04 05:44:12.893,0,1,1,0
27738,780818f7e2,2019-03-04 05:46:01.063,0,1,1,0
27739,bf88440221,2019-03-04 05:50:56.222,1,0,1,0
27740,1f6fde1b71,2019-03-04 05:53:24.857,1,0,0,1
27741,fa67c20c1a,2019-03-04 05:59:55.483,0,1,1,0
27742,0c1446f023,2019-03-04 06:02:24.966,1,0,0,1
27743,02dfec7ee8,2019-03-04 06:05:59.901,1,0,1,0
27744,7b5f1aef8e,2019-03-04 06:08:24.935,1,0,0,1
27745,3567eea383,2019-03-04 06:08:24.966,1,0,0,1
27746,d1e6102c42,2019-03-04 06:10:24.905,0,1,0,1
27747,9e307015d0,2019-03-04 06:12:25.235,1,0,0,1
27748,9be4946cc4,2019-03-04 06:14:20.457,1,0,1,0
27749,c3f3b42a92,2019-03-04 06:15:24.879,1,0,0,1
27750,8823f0ffd9,2019-03-04 06:19:24.872,1,0,0,1
27751,2372b79d94,2019-03-04 06:19:53.473,0,1,1,0
27752,d5ca9bbc17,2019-03-04 06:22:24.906,1,0,0,1
27753,a27dc656ec,2019-03-04 06:23:30.315,1,0,1,0
27754,9c54d989c2,2019-03-04 06:23:35.304,1,0,1,0
27755,e3c381c9ea,2019-03-04 06:26:25.100,1,0,0,1
27756,5cc34c6523,2019-03-04 06:27:24.938,1,0,0,1
27757,6d0554c2c3,2019-03-04 06:27:25.060,1,0,0,1
27758,a13d8535c9,2019-03-04 06:29:24.930,0,1,0,1
27759,59f148e124,2019-03-04 06:38:25.326,1,0,0,1
27760,214c1ac448,2019-03-04 06:39:25.145,1,0,0,1
27761,99b07d5b1a,2019-03-04 06:40:25.078,1,0,0,1
27762,6a5dfa32fa,2019-03-04 06:43:06.180,1,0,1,0
27763,c1250e36a4,2019-03-04 06:50:12.376,1,0,1,0
27764,be215f6295,2019-03-04 06:55:15.265,0,1,1,0
27765,92421a4d22,2019-03-04 06:56:24.900,1,0,0,1
27766,b28fd700de,2019-03-04 06:56:36.804,0,1,1,0
27767,b39dde2b33,2019-03-04 07:02:25.109,1,0,0,1
27768,86e453a886,2019-03-04 07:05:24.852,1,0,0,1
27769,18e694f47b,2019-03-04 07:06:25.090,1,0,0,1
27770,ed8c7e1239,2019-03-04 07:07:19.071,1,0,0,1
27771,bec6c9803f,2019-03-04 07:09:25.604,1,0,0,1
27772,e7a9dfef05,2019-03-04 07:12:25.062,0,1,0,1
27773,ffaf3a9df0,2019-03-04 07:15:24.937,1,0,0,1
27774,ed8c7e1239,2019-03-04 07:19:44.304,1,0,1,0
27775,1686b4de6c,2019-03-04 07:29:47.649,1,0,1,0
27776,0fc8a999b3,2019-03-04 07:30:24.890,1,0,0,1
27777,bfdf24eee8,2019-03-04 07:34:24.881,1,0,0,1
27778,34ed35468d,2019-03-04 07:47:25.222,1,0,0,1
27779,e3c381c9ea,2019-03-04 07:50:50.314,1,0,1,0
27780,f687915d1a,2019-03-04 07:54:59.364,1,0,1,0
27781,e90567c515,2019-03-04 07:59:24.903,1,0,0,1
27782,50fbd94fbd,2019-03-04 08:05:03.217,0,1,1,0
27783,a31a1fc020,2019-03-04 08:07:24.872,1,0,0,1
27784,4ce486eb2d,2019-03-04 08:13:25.329,1,0,0,1
27785,3af4a85d19,2019-03-04 08:14:24.852,1,0,0,1
27786,2e0d3dc325,2019-03-04 08:14:24.946,1,0,0,1
27787,62757edb12,2019-03-04 08:14:25.196,1,0,0,1
27788,986b6eb8eb,2019-03-04 08:15:24.866,0,1,0,1
27789,2207f58ab0,2019-03-04 08:17:25.213,1,0,0,1
27790,6a627560ba,2019-03-04 08:20:41.529,0,1,1,0
27791,3753851ab0,2019-03-04 08:27:24.924,1,0,0,1
27792,013d5f6f95,2019-03-04 08:29:24.068,0,1,1,0
27793,a5663f9c64,2019-03-04 08:29:50.683,1,0,1,0
27794,3648fe3a0c,2019-03-04 08:32:25.189,1,0,0,1
27795,fe820328ff,2019-03-04 08:34:24.943,0,1,0,1
27796,2d4f7cd982,2019-03-04 08:41:24.941,1,0,0,1
27797,5261160eac,2019-03-04 08:41:25.133,1,0,0,1
27798,30e9447e8c,2019-03-04 08:43:24.939,1,0,0,1
27799,ebd8ec3a6f,2019-03-04 08:45:24.787,0,1,0,1
27800,5590d682a0,2019-03-04 08:49:25.167,1,0,0,1
27801,5c28facecb,2019-03-04 09:02:25.422,1,0,0,1
27802,aa5ee15b62,2019-03-04 09:06:25.375,1,0,0,1
27803,14b3ff70d0,2019-03-04 09:07:24.756,1,0,0,1
27804,e8f9f40d8a,2019-03-04 09:08:25.216,1,0,0,1
27805,f252d979e5,2019-03-04 09:10:25.083,1,0,0,1
27806,e78961b8dc,2019-03-04 09:10:58.119,0,1,1,0
27807,aa71543eb0,2019-03-04 09:17:24.906,1,0,0,1
27808,eac9332cb6,2019-03-04 09:18:24.933,1,0,0,1
27809,6b62cc4228,2019-03-04 09:24:24.832,1,0,0,1
27810,2435c08df6,2019-03-04 09:25:43.426,1,0,1,0
27811,de9f215dd5,2019-03-04 09:27:29.826,1,0,1,0
27812,2713054ffe,2019-03-04 09:29:24.933,1,0,0,1
27813,ebd8ec3a6f,2019-03-04 09:30:41.062,1,0,1,0
27814,137f91b2a4,2019-03-04 09:32:24.917,1,0,0,1
27815,9cb3d91d62,2019-03-04 09:33:24.898,1,0,0,1
27816,bdc579177d,2019-03-04 09:38:47.066,0,1,1,0
27817,8410c95850,2019-03-04 09:42:44.897,1,0,1,0
27818,5ccb9d0384,2019-03-04 09:45:24.946,1,0,0,1
27819,9a4156e353,2019-03-04 09:55:24.976,1,0,0,1
27820,6fc24b9df9,2019-03-04 09:58:25.121,1,0,0,1
27821,16cd15933b,2019-03-04 09:59:25.561,1,0,0,1
27822,d2645fb74c,2019-03-04 09:59:52.269,1,0,1,0
27823,c8c69ef927,2019-03-04 10:04:09.606,1,0,1,0
27824,498f79793f,2019-03-04 10:04:17.339,1,0,1,0
27825,8c0a8fd8a6,2019-03-04 10:04:24.900,1,0,0,1
27826,36f08e2e11,2019-03-04 10:05:24.783,1,0,0,1
27827,5f281afa8c,2019-03-04 10:05:24.953,1,0,0,1
27828,dc4b4b7cc5,2019-03-04 10:11:59.090,1,0,1,0
27829,5d120d407b,2019-03-04 10:15:57.755,1,0,1,0
27830,a25bc6f701,2019-03-04 10:19:43.172,1,0,1,0
27831,3f09402293,2019-03-04 10:20:25.054,1,0,0,1
27832,73f9536df9,2019-03-04 10:21:25.193,1,0,0,1
27833,b2f845a256,2019-03-04 10:24:24.979,1,0,0,1
27834,84b83045db,2019-03-04 10:24:58.455,1,0,1,0
27835,1dd3f76f92,2019-03-04 10:26:24.975,1,0,0,1
27836,0cbe4ce836,2019-03-04 10:32:01.969,1,0,1,0
27837,7981b32fe7,2019-03-04 10:32:25.594,1,0,0,1
27838,fac890ef89,2019-03-04 10:37:52.159,1,0,1,0
27839,beeff3a8f0,2019-03-04 10:38:24.962,1,0,0,1
27840,03cb5cc7ff,2019-03-04 10:40:25.222,1,0,0,1
27841,829916a685,2019-03-04 10:44:25.062,1,0,0,1
27842,134dc72ef6,2019-03-04 10:45:24.866,1,0,0,1
27843,90300c7d95,2019-03-04 10:45:24.909,1,0,0,1
27844,635782f941,2019-03-04 10:46:25.349,1,0,0,1
27845,63c0d0cbe3,2019-03-04 10:55:32.865,1,0,1,0
27846,f68284b8ab,2019-03-04 10:59:07.073,0,1,1,0
27847,39d78b70b8,2019-03-04 11:08:57.307,1,0,1,0
27848,ca83d867da,2019-03-04 11:23:24.881,1,0,0,1
27849,b5d6abbc01,2019-03-04 11:25:24.774,1,0,0,1
27850,6e5ac4ac0b,2019-03-04 11:25:51.878,1,0,1,0
27851,4d41d8a469,2019-03-04 11:26:26.517,0,1,1,0
27852,06799d5b50,2019-03-04 11:27:49.609,1,0,1,0
27853,5cad30a8a3,2019-03-04 11:29:45.658,0,1,1,0
27854,d73f07db34,2019-03-04 11:30:12.303,0,1,1,0
27855,889cb12524,2019-03-04 11:37:24.713,1,0,0,1
27856,bece2da603,2019-03-04 11:40:48.699,0,1,1,0
27857,5e948d47ef,2019-03-04 11:41:01.059,1,0,1,0
27858,57e21196b8,2019-03-04 11:41:32.693,0,1,1,0
27859,0a4f42eb52,2019-03-04 11:48:28.880,0,1,1,0
27860,a3972ad149,2019-03-04 11:49:18.931,1,0,1,0
27861,eca50652c2,2019-03-04 11:51:16.075,1,0,1,0
27862,2124b672fa,2019-03-04 11:53:30.333,1,0,1,0
27863,52dd057444,2019-03-04 11:55:18.807,0,1,1,0
27864,bf5d145472,2019-03-04 11:58:32.456,1,0,1,0
27865,648effc2b5,2019-03-04 12:02:24.940,1,0,0,1
27866,0b14454fa2,2019-03-04 12:02:25.293,1,0,0,1
27867,e7a9dfef05,2019-03-04 12:03:44.071,1,0,1,0
27868,1c23913a75,2019-03-04 12:05:49.897,1,0,1,0
27869,2484238dbd,2019-03-04 12:09:25.076,1,0,0,1
27870,de8f89290e,2019-03-04 12:13:24.883,0,1,1,0
27871,2b78a7d625,2019-03-04 12:17:16.359,0,1,1,0
27872,0c3046be54,2019-03-04 12:18:24.943,1,0,0,1
27873,e7ba269ef3,2019-03-04 12:21:25.263,1,0,0,1
27874,de816260c4,2019-03-04 12:22:25.010,1,0,0,1
27875,6d5875c62d,2019-03-04 12:26:02.909,0,1,1,0
27876,de3c834984,2019-03-04 12:28:25.189,0,1,0,1
27877,82168f0d2a,2019-03-04 12:29:25.028,1,0,0,1
27878,e676cb1546,2019-03-04 12:31:24.926,1,0,0,1
27879,e1e78b0d06,2019-03-04 12:35:24.912,1,0,0,1
27880,35b3105e62,2019-03-04 12:52:24.835,1,0,0,1
27881,118e430979,2019-03-04 12:53:24.942,1,0,0,1
27882,6d08cb6751,2019-03-04 12:56:10.741,1,0,1,0
27883,cdf62675ea,2019-03-04 13:01:46.499,1,0,1,0
27884,2b46e620dd,2019-03-04 13:03:54.021,1,0,1,0
27885,f23109f33e,2019-03-04 13:05:43.372,1,0,1,0
27886,284377d651,2019-03-04 13:06:12.444,0,1,1,0
27887,181b097231,2019-03-04 13:09:54.681,0,1,1,0
27888,4c8875321f,2019-03-04 13:14:25.308,1,0,0,1
27889,fde83777c1,2019-03-04 13:15:25.184,1,0,0,1
27890,2c8aa0edb7,2019-03-04 13:15:30.340,1,0,1,0
27891,06bc48b4af,2019-03-04 13:16:44.469,0,1,1,0
27892,fd4ec0bfbd,2019-03-04 13:16:45.947,0,1,1,0
27893,15bf942175,2019-03-04 13:17:24.937,1,0,0,1
27894,9dbaf54103,2019-03-04 13:22:24.892,1,0,1,0
27895,6bf915f8d9,2019-03-04 13:23:54.185,1,0,1,0
27896,27815f2eff,2019-03-04 13:26:55.606,1,0,1,0
27897,67b16ea4a4,2019-03-04 13:41:25.060,1,0,0,1
27898,e573a819eb,2019-03-04 13:41:25.220,1,0,0,1
27899,17fec2012c,2019-03-04 13:43:27.090,0,1,1,0
27900,224d6a1f94,2019-03-04 13:53:56.997,1,0,1,0
27901,1696a5858c,2019-03-04 13:55:25.003,1,0,0,1
27902,ffaf3a9df0,2019-03-04 13:57:17.477,1,0,1,0
27903,ce7224230e,2019-03-04 13:57:24.752,0,1,0,1
27904,c6933c95a6,2019-03-04 13:58:54.457,1,0,1,0
27905,23edf620b5,2019-03-04 14:00:56.563,1,0,1,0
27906,95039964ed,2019-03-04 14:02:26.008,0,1,1,0
27907,436346fe35,2019-03-04 14:03:29.236,1,0,1,0
27908,8f51776975,2019-03-04 14:05:40.670,1,0,1,0
27909,de211aa5df,2019-03-04 14:08:24.878,0,1,0,1
27910,84b1505af7,2019-03-04 14:12:49.630,0,1,1,0
27911,b035cc2be3,2019-03-04 14:18:24.875,1,0,0,1
27912,07a8859b49,2019-03-04 14:21:48.241,0,1,1,0
27913,47a67bfa5e,2019-03-04 14:28:12.770,1,0,1,0
27914,a8c645cfe1,2019-03-04 14:28:49.291,1,0,1,0
27915,4fc2cc41a5,2019-03-04 14:30:28.682,1,0,1,0
27916,3a599427f4,2019-03-04 14:31:24.926,1,0,0,1
27917,e7ba269ef3,2019-03-04 14:35:41.895,1,0,1,0
27918,12938e2f6b,2019-03-04 14:40:51.987,1,0,1,0
27919,ff08b29548,2019-03-04 14:41:52.735,1,0,1,0
27920,75908b1413,2019-03-04 14:47:37.175,0,1,1,0
27921,e308f132b3,2019-03-04 14:50:21.808,1,0,1,0
27922,818456052c,2019-03-04 14:51:25.089,1,0,0,1
27923,a43961b905,2019-03-04 14:58:40.249,0,1,1,0
27924,0986a4a3ec,2019-03-04 15:01:51.139,1,0,1,0
27925,1aefaf1834,2019-03-04 15:02:03.281,1,0,0,1
27926,3e6892f1ca,2019-03-04 15:06:01.990,0,1,1,0
27927,f2829a2312,2019-03-04 15:06:04.810,1,0,1,0
27928,37eaf8e6e1,2019-03-04 15:06:24.837,1,0,0,1
27929,1ab7391306,2019-03-04 15:09:10.643,1,0,1,0
27930,c886a3d4d6,2019-03-04 15:17:30.085,1,0,1,0
27931,baf74203d6,2019-03-04 15:20:56.170,0,1,1,0
27932,5849b34342,2019-03-04 15:23:28.107,0,1,1,0
27933,12f2838e66,2019-03-04 15:24:45.818,0,1,1,0
27934,7fdb3e46b3,2019-03-04 15:32:21.371,0,1,1,0
27935,213392c47e,2019-03-04 15:32:44.020,1,0,1,0
27936,0d540d6001,2019-03-04 15:46:19.190,1,0,1,0
27937,229924a8f7,2019-03-04 15:48:24.910,1,0,0,1
27938,95ae344f09,2019-03-04 15:49:13.390,1,0,1,0
27939,115b8a6817,2019-03-04 15:51:07.195,1,0,1,0
27940,dad883780c,2019-03-04 15:51:24.961,1,0,0,1
27941,0d9909c5d7,2019-03-04 15:56:24.886,1,0,0,1
27942,4079d1bd65,2019-03-04 16:06:57.373,0,1,1,0
27943,3c18518160,2019-03-04 16:10:50.698,1,0,1,0
27944,22bc5d89c9,2019-03-04 16:11:06.575,0,1,1,0
27945,a865ec882e,2019-03-04 16:11:52.622,0,1,1,0
27946,9d08da6616,2019-03-04 16:12:24.811,1,0,0,1
27947,1295ac64dc,2019-03-04 16:25:24.835,1,0,0,1
27948,ae75dfa00c,2019-03-04 16:29:43.286,0,1,1,0
27949,3e7e9d0532,2019-03-04 16:32:10.252,0,1,1,0
27950,7f906ad0ba,2019-03-04 16:32:15.792,0,1,1,0
27951,071932d868,2019-03-04 16:40:07.262,1,0,1,0
27952,09774faaab,2019-03-04 16:40:24.904,1,0,0,1
27953,7fb673b0e3,2019-03-04 16:41:24.848,0,1,0,1
27954,4e164040ca,2019-03-04 16:43:34.671,1,0,1,0
27955,c8616ac68b,2019-03-04 16:44:40.291,0,1,1,0
27956,7fb673b0e3,2019-03-04 16:45:29.555,1,0,1,0
27957,0e17e78934,2019-03-04 16:46:22.193,0,1,1,0
27958,cae726e5f5,2019-03-04 16:50:37.729,0,1,1,0
27959,24c6445234,2019-03-04 16:56:34.182,0,1,1,0
27960,68805a87ce,2019-03-04 17:00:25.348,0,1,0,1
27961,c18d7cc4d8,2019-03-04 17:00:46.693,0,1,1,0
27962,b39dde2b33,2019-03-04 17:00:59.537,1,0,1,0
27963,ce40240a37,2019-03-04 17:02:10.515,0,1,1,0
27964,edd1a995c2,2019-03-04 17:06:38.836,1,0,1,0
27965,4ad7358845,2019-03-04 17:08:01.018,1,0,1,0
27966,43b7f83847,2019-03-04 17:09:25.448,1,0,0,1
27967,45da71b7ec,2019-03-04 17:15:30.161,0,1,1,0
27968,6ddec44bd0,2019-03-04 17:19:25.270,1,0,0,1
27969,4c329c1cac,2019-03-04 17:19:38.170,0,1,1,0
27970,f7d3e622b3,2019-03-04 17:22:01.346,1,0,1,0
27971,82871379f9,2019-03-04 17:27:24.799,1,0,0,1
27972,37aab38010,2019-03-04 17:27:44.642,0,1,1,0
27973,42282c7c6a,2019-03-04 17:29:10.271,0,1,1,0
27974,8e8fb60c94,2019-03-04 17:31:31.495,0,1,1,0
27975,79396cc2fc,2019-03-04 17:31:37.953,1,0,1,0
27976,9a4156e353,2019-03-04 17:35:56.945,0,1,1,0
27977,239622a4de,2019-03-04 17:37:47.928,0,1,1,0
27978,ce66d6fdb2,2019-03-04 17:39:41.336,0,1,1,0
27979,af97621744,2019-03-04 17:40:24.866,1,0,0,1
27980,6cd0d56948,2019-03-04 17:40:24.890,1,0,0,1
27981,d5ca9bbc17,2019-03-04 17:42:11.107,1,0,1,0
27982,d005d29b8c,2019-03-04 17:45:12.570,1,0,1,0
27983,258fcf5db9,2019-03-04 17:47:49.121,1,0,1,0
27984,a13d8535c9,2019-03-04 17:53:57.379,1,0,1,0
27985,458315a048,2019-03-04 17:54:56.776,0,1,1,0
27986,a586f90950,2019-03-04 17:57:44.581,0,1,1,0
27987,c7ea6be94e,2019-03-04 18:10:16.123,0,1,1,0
27988,6cde568eb9,2019-03-04 18:16:08.451,1,0,1,0
27989,e74a063223,2019-03-04 18:22:14.308,1,0,1,0
27990,60c92725a5,2019-03-04 18:23:24.936,1,0,0,1
27991,9adcb4f709,2019-03-04 18:23:31.353,0,1,1,0
27992,b44d037050,2019-03-04 18:23:58.746,1,0,1,0
27993,c6f4ecbaac,2019-03-04 18:26:59.961,0,1,1,0
27994,ca1e605ad1,2019-03-04 18:29:25.039,1,0,0,1
27995,bc590044fb,2019-03-04 18:29:45.539,0,1,1,0
27996,bc590044fb,2019-03-04 18:29:45.609,0,1,1,0
27997,879e14e9e3,2019-03-04 18:33:25.292,1,0,1,0
27998,aa74ec9dd7,2019-03-04 18:39:27.047,1,0,1,0
27999,6aee3dcdee,2019-03-04 18:40:24.663,1,0,0,1
28000,797e90f75b,2019-03-04 18:42:24.786,1,0,0,1
28001,62e5aa19b2,2019-03-04 18:46:31.230,0,1,1,0
28002,5590d682a0,2019-03-04 18:48:21.301,1,0,1,0
28003,173a3baf18,2019-03-04 18:51:55.128,1,0,1,0
28004,c5fee09324,2019-03-04 18:54:24.770,1,0,0,1
28005,37eaf8e6e1,2019-03-04 18:54:43.474,1,0,1,0
28006,455e89bf13,2019-03-04 19:00:59.368,1,0,1,0
28007,cc56d2376f,2019-03-04 19:03:37.826,0,1,1,0
28008,134dc72ef6,2019-03-04 19:05:40.672,1,0,1,0
28009,fc7a3b2feb,2019-03-04 19:05:58.940,1,0,1,0
28010,8a39725037,2019-03-04 19:06:42.767,0,1,1,0
28011,84ccfc269c,2019-03-04 19:09:08.766,0,1,1,0
28012,0f2215ddc6,2019-03-04 19:09:10.932,0,1,1,0
28013,cd4a813133,2019-03-04 19:11:30.164,0,1,1,0
28014,1d254fa8a8,2019-03-04 19:12:42.755,1,0,1,0
28015,3b9fe5c31e,2019-03-04 19:15:26.233,0,1,1,0
28016,223a292bad,2019-03-04 19:20:55.360,0,1,1,0
28017,03a173a641,2019-03-04 19:21:46.736,1,0,1,0
28018,90300c7d95,2019-03-04 19:21:47.312,1,0,1,0
28019,b363537197,2019-03-04 19:23:24.859,1,0,0,1
28020,0bada0a908,2019-03-04 19:30:24.904,0,1,0,1
28021,9061e106ca,2019-03-04 19:31:02.825,0,1,1,0
28022,48132efc80,2019-03-04 19:35:24.708,0,1,0,1
28023,85096dccf9,2019-03-04 19:37:42.603,0,1,1,0
28024,96ae9cbf19,2019-03-04 19:42:32.522,1,0,1,0
28025,cff39e16c0,2019-03-04 19:51:48.329,1,0,1,0
28026,ed2b8b0cd6,2019-03-04 19:58:14.155,1,0,1,0
28027,ac10db77b7,2019-03-04 20:01:30.239,0,1,1,0
28028,7a166b3355,2019-03-04 20:02:36.908,1,0,1,0
28029,ba5c9402c5,2019-03-04 20:06:11.691,1,0,0,1
28030,55f6f3d00a,2019-03-04 20:06:52.270,1,0,1,0
28031,e42e9fa570,2019-03-04 20:07:21.035,1,0,1,0
28032,bd98afb695,2019-03-04 20:07:24.943,1,0,0,1
28033,ce907e01ce,2019-03-04 20:08:21.329,0,1,1,0
28034,78bbb7bcb8,2019-03-04 20:16:13.526,1,0,1,0
28035,6c0f868ec5,2019-03-04 20:22:21.717,0,1,1,0
28036,514c80a066,2019-03-04 20:31:24.955,1,0,0,1
28037,4b0765f85f,2019-03-04 20:31:51.383,0,1,1,0
28038,10ff5a0c54,2019-03-04 20:35:18.015,0,1,1,0
28039,e9c85dfe73,2019-03-04 20:35:34.905,1,0,1,0
28040,1106e1eefe,2019-03-04 20:38:01.373,1,0,1,0
28041,b2f845a256,2019-03-04 20:39:54.691,1,0,1,0
28042,df94b53ad4,2019-03-04 20:41:25.302,0,1,0,1
28043,8a92686302,2019-03-04 20:44:44.088,1,0,1,0
28044,35b3105e62,2019-03-04 20:46:44.540,1,0,1,0
28045,c9a3c94ac8,2019-03-04 20:52:24.935,1,0,0,1
28046,d89281a36c,2019-03-04 20:56:25.219,1,0,0,1
28047,f67646bd22,2019-03-04 20:59:35.563,1,0,0,1
28048,68c2550b50,2019-03-04 21:02:25.689,1,0,1,0
28049,b0238ee8f5,2019-03-04 21:04:08.312,1,0,1,0
28050,1908040514,2019-03-04 21:14:24.846,1,0,0,1
28051,f4bd375398,2019-03-04 21:14:56.635,0,1,1,0
28052,79b9b58de0,2019-03-04 21:17:25.105,0,1,0,1
28053,152a7f31fd,2019-03-04 21:21:24.839,1,0,0,1
